Ukraine,Odessa,move_force_to
United,Sol,train_hundred_of
U.S.,the,put_at
United,the,broaden
NEW,United,be
NEW,the,be
Vladimir Putin,the,send_letter_on
the,Russia,buy
Ukrainian,Kiev,be_ready_to_pay_off
Russia,Ukraine,suspend
West,Moscow,accuse
Security Council,Africa,adopt_sanction_against
United,the,warn
Human Rights,the,say_part_of
Nancy Pelosi,the,weigh
John Boehner,the,insist
John Boehner,the,say
Ukraine,Russia,say
the,Kiev,say_in
West,Moscow,ease_after
John Kerry,Russia,press
Lubomir Zaoralek,Russia,say
Lubomir Zaoralek,the,be_behind
France,Russia,have_opportunity_to_meet
Ukrainian,Russia,attack
Ukrainian,the,attack
Russia,Donetsk,seize
WASHINGTON,the,claim
WASHINGTON,the,level_criticism_at
WASHINGTON,the,believe
Russia,Syria,destroy
West,Russia,impose_on
West,the,forget_to_lock
Russia,the,say_to
West,Russia,push
China,the,be
China,Russia,choose
Sergei Lavrov,Europe,be_to_meet_with
Sergei Lavrov,the,be_to_meet_with
the,Geneva,reach_in
the,Odessa,report_in
the,Ukrainian,report_in
Ukraine,Kiev,transfer_from
the,West,be_to_teach
the,Soviet,make_mistake_as
the,West,be_characteristic_of
the,West,s_past_than
Vladimir Putin,Beijing,expect_to_come_to
the,Russia,announce_sanction_against
Dmitry Medvedev,Ukraine,deliver_gas_to
Kiev,the,pay
Kiev,NEW,refuse_to_pay
Kiev,the,refuse_to_pay
the,Ukrainian,force
Moscow,East,concern_by
Moscow,Ukrainian,concern_by
Foreign Ministry,the,draw_attention_to
the,Kiev,be_from
Donald Tusk,the,announce
Korea,the,be_on
Korea,the,hold_to
the,Odessa,go_on
the,Kiev,become
the,Odessa,become
the,Odessa,call
the,NEW,happen_in
Foreign Ministry,the,call
the,Ukrainian,be
Ukrainian,East,visit
Ukrainian,West,visit
Ukraine,Russia,say
the,Kiev,say_in
West,Moscow,ease_after
John Kerry,Russia,press
Lubomir Zaoralek,Russia,say
Lubomir Zaoralek,the,be_behind
France,Russia,have_opportunity_to_meet
Ukrainian,Russia,attack
Ukrainian,the,attack
Russia,Donetsk,seize
Sergei Lavrov,Kiev,voice_concern_about
the,United,urge
the,Ukraine,erupt_in
the,Crimea,transfer_to
NEW,the,allow
Philippines,Manila,bind_by
Philippines,the,bind_by
Philippines,NEW,say
Philippines,the,say
China,the,be_on
Philippines,Beijing,accuse
Beijing,China,claim_to
Beijing,the,claim_to
NEW,Beijing,avoid_violation_of
NEW,China,avoid_violation_of
NEW,Philippines,avoid_violation_of
Ukraine,the,have
Vladimir Putin,WASHINGTON,offer
Vladimir Putin,Washington,offer
WASHINGTON,Sol,hold_key_to
WASHINGTON,Ukrainian,hold_key_to
WASHINGTON,the,hold_key_to
Kiev,the,investigate
the,Kiev,say
the,East,start
the,Ukraine,start
the,Vienna,broker
Kiev,East,allow_to_do
Kiev,Russia,allow_to_do
Kiev,Ukraine,allow_to_do
Kiev,the,allow_to_do
Alexander Yermakov,the,represent
the,Russia,control_by
Moscow,the,say
the,Europe,prohibit_from_enter
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
U.S.,the,say_about
WASHINGTON,U.S.,prepare
Barack Obama,Sudan,become_with
John Kerry,the,threaten
WASHINGTON,Sudan,take_on
the,NEW,welcome
the,Sudan,leave
United,Sudan,say
the,U.S.,exceed
Armenia,Russia,lead_position_in
Armenia,Russia,stress
Armenia,Russia,strengthen
Armenia,the,strengthen
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
the,Russia,pursue
Ukraine,Russia,support_by
Poland,Ukraine,meet_portion_of
the,Ukrainian,start_with
the,U.S.,come_after
Interior Ministry,U.S.,say
Interior Ministry,the,say
the,America,convince
the,U.S.,expel
Crete,Moscow,leave_for
the,Russia,be
Crimea,U.S.,estimate_at
U.S.,Vienna,say
U.S.,the,say
the,U.S.,remain_businesslike_for
U.S.,the,rule
Kiev,Geneva,implement_term_of
Kiev,the,implement_term_of
Moscow,the,ignore_by
Moscow,the,fear
China,the,expect_to_begin_in
the,Ukrainian,say
Russia,Ukrainian,recommend
Russia,the,recommend
Russia,the,expect
the,Kiev,call
Ukraine,the,need_to_carry_out
the,Russia,be_sourced_in
the,Kazakhstan,affect
the,U.S.,command
U.S.,the,say
United,NEW,announce
United,Russia,announce
the,United,initiate_by
the,West,initiate_by
the,Ukraine,fail_in
Russia,the,tell
the,Ukraine,act_in
Ukraine,Kiev,be_question_for
Ukraine,NEW,be_question_for
Kiev,Ukrainian,be_symbol_of
Petro Poroshenko,the,gain
Global Positioning System,Russia,place_in
West,Crimea,grow
the,West,have_effect_on
Viktor Yanukovich,Ukraine,have_to_leave
Crimean Peninsula,Russia,reunify_with
NEW,Ukraine,erupt_in
Donetsk,East,say_at
Syrian,the,escalate
Syria,the,say
the,Syria,become
the,Syrian,become
Bashar Assad,the,go
Syria,Russia,go
Syria,the,go
Dmitry Medvedev,the,say_monday_at
China,the,make_progress_towards
China,the,cooperate_in
the,NEW,face_with
the,Russia,flow_between
the,Asia,meet
East,Russia,be_one_of
Russia,East,benefit_from
Russia,the,benefit_from
East,the,become_venue_for
China,the,be_in_keep_with
the,Philippines,range_from
Manila,United,be_location_for
Manila,the,be_location_for
United,U.S.,request_access_to
China,the,become_assertive_in
Sergei Lavrov,Africa,praise
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
Europe,Ukrainian,condemn_action_of
State Department,the,condemn
the,Ukrainian,consider_holy_by
Ukrainian,the,leave
the,Germany,hold_at
Germany,Russia,call_on
Alexander Lukashenko,the,expect
the,America,be
Moscow,the,worsen_over
the,Russia,be
Sevastopol,Ukraine,hand_over_to
Ukraine,the,amend
NEW,the,adopt_after
the,NEW,listen_to
the,Europe,tie_to
the,Asia,come_out_of
the,China,come_out_of
the,America,dominate_by
China,Russia,come_out_in
China,the,be_about_to_overtake
China,the,describe_as
China,the,have
Russia,China,offer
China,Ukraine,think
China,the,think
Russia,the,be_indignant_with
Kiev,Ukrainian,be_symbol_of
the,Moscow,travel_to
Russia,Moscow,come_to
the,Russia,threaten
the,West,warn
Vladimir Putin,China,s_visit_to
William Hague,NEW,tell
Europe,Russia,be
the,Ukraine,say
Kiev,Russia,make
Moscow,Kiev,say
the,Ukrainian,topple
U.S.,the,deliver
United,Russia,pay
Russia,U.S.,stop
Russia,West,mock
the,Russia,be
Kiev,the,be_on
the,East,follow_event_in
the,Ukraine,follow_event_in
Moscow,West,wait_for
Foreign Ministry,Ukraine,demand
Dmitry Peskov,the,worry_by
the,Ukrainian,blockade_by
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
the,Russia,throw_molotov_cocktail_at
the,Ukraine,throw_molotov_cocktail_at
the,Ukraine,coordinate_by
Igor Kolomoysky,Kiev,send_from
Ukraine,the,use_help_of
Ukraine,the,urge
the,Ukraine,give_to
Kiev,the,address
Yulia Tymoshenko,the,be_one_of
Ukraine,Ukrainian,become
Viktor Yanukovich,the,make
Ukraine,the,receive
Russia,the,introduce
Dmitry Rogozin,Moscow,deliver_to
Romania,Russia,close
Romania,the,close
the,Russia,develop
the,Ukraine,develop
the,West,develop
China,the,express_concern_over
Kiev,NEW,agree_upon
Iraq,the,boost
Russia,the,make_appeal_to
the,Kiev,s_headquarters_in
the,Ukrainian,s_headquarters_in
Foreign Ministry,the,continue_seek
Arseny Yatsenyuk,Kiev,say
the,Ukraine,pay
Soviet,the,be
Kiev,Russia,complicate_by
the,WASHINGTON,support_by
the,Washington,support_by
the,West,support_by
Leonid Kravchuk,Donetsk,say
Leonid Kravchuk,Ukraine,discuss_as
Leonid Kravchuk,the,discuss_as
the,Russia,be_afraid_of_receive
State Duma,Serbia,meet_with
the,Libya,leave
U.S.,the,arrive_at
the,East,land_with
U.S.,America,give
U.S.,Libya,give
Donetsk,Russia,be_part_of
Donetsk,the,be_part_of
Moscow,the,recognize
Vladimir Putin,the,call
Donetsk,Ukrainian,say
Vyacheslav Ponomaryov,Ukrainian,say_of
U.S.,Russia,include_head_of
Van Rompuy,NEW,tell
Donetsk,Ukraine,be_blow_for
Donetsk,Ukraine,yield_more_than
the,Ukraine,arrange
the,Russia,withdraw
the,Ukrainian,try_to_disrupt
Ukrainian,NEW,make
Ukraine,Russia,receive
the,Moscow,take_place_in
Soviet,the,die_in
Ukraine,the,mark
Germany,the,commemorate
the,Kiev,go_in
the,Russia,be_afraid_of
Russia,the,urge
the,Kiev,be_for
the,Ukraine,be
East,the,continue_during
U.S.,the,blame
Benjamin Netanyahu,U.S.,suspend
Benjamin Netanyahu,the,suspend
Israel,the,announce_tender_for
Israel,U.S.,agree_to_enter
Israel,the,agree_to_enter
U.S.,the,launch
U.S.,the,shut_down_after
United,Israel,negotiate_first_with
Ukrainian,the,conduct
Europe,the,give_evaluation_of
Kiev,the,fulfil
Kiev,the,be_responsible_for
Serbia,Russia,meet_with
Arseny Yatseniuk,Odessa,be_critical_of
Arseny Yatseniuk,the,be_critical_of
the,Soviet,blight
the,Ukraine,blight
the,Russia,speak
the,Kiev,apply_to
Odessa,Russia,host
the,Pro-Russia,say
the,Russia,say
Moscow,the,accuse
the,Geneva,sign_at
Angela Merkel,East,discuss
Angela Merkel,Ukraine,discuss
Angela Merkel,the,discuss
Kiev,the,remain_quiet_since
the,Kiev,influence
Vladimir Putin,the,instruct
Beijing,United,summon
Beijing,the,summon
Beijing,WASHINGTON,react_to
Beijing,Washington,react_to
the,China,summon_ambassador_to
China,the,take_action_on
United,the,make_against
Eric Holder,the,level
Russia,Ukrainian,concern_about
Russia,the,concern_about
Vladimir Putin,Summit,call_on
Vladimir Putin,the,call_on
Vladimir Putin,Summit,say_address
the,Russia,attend_by
Kiev,the,refuse_to_pay
the,Russia,disagree_with
Sergei Lavrov,Nicaragua,visit_to
Moscow,the,come_out_in
the,Ukraine,take_place_in
WASHINGTON,the,have_to
the,East,cite
Joe Biden,Kiev,go_to
Kiev,Ukrainian,leave_of
Kiev,the,leave_of
Ukraine,Russia,ally_with
Ukraine,the,ally_with
the,Kiev,seize
Foreign Ministry,the,refrain_from_give
the,Europe,threaten_to_destroy
the,Russia,offer_$_10_000_for
United,Latvia,continue_to_demonstrate
the,Latvia,stay_in
Defense Department,the,announce
WASHINGTON,Russia,accuse
Moscow,the,deny
WASHINGTON,the,orchestrate
Kiev,the,launch
Russia,Donetsk,provide_aid_to
Russia,the,provide_aid_to
Denis Pushilin,Russia,send
Kiev,Ukraine,erupt_in
the,NEW,put_at
Russia,the,file_lawsuit_with
the,Bulgaria,sign_agreement_with
West,East,turn_to
Moscow,NEW,promise
Moscow,the,feel_bitter_about
the,Ukrainian,play_in
the,Ukraine,press
the,Ukraine,create_impression_in
the,Ukrainian,urge
China,NEW,call_for
China,United,dismiss
China,the,dismiss
WASHINGTON,China,steal_datum_from
National People,China,be
National People,the,be
Moscow,the,use_one_of
Moscow,Nara,need_to_make_change_at
Moscow,the,need_to_make_change_at
the,Kiev,take_power_in
Ukraine,the,give
the,Russia,say
European Union,the,make_move_in
Europe,Ukraine,have_lot_against
the,Ukraine,whip_up_in
Ukraine,Germany,start_look_like
the,Donetsk,come_on
Europe,Sol,forget_about
Donbas,the,cast
South Stream,East,give
South Stream,Europe,give
the,Crimea,seem_endless_in
RIA Novosti,Crimea,report
Defense Ministry,Beijing,give_location_in
Defense Ministry,China,give_location_in
Defense Ministry,East,give_location_in
Defense Ministry,Japan,give_location_in
Defense Ministry,the,give_location_in
U.S.,Japan,assure
the,Russia,apply_sanction_against
the,Europe,pose_question_about
Cameron,the,take_message_from
the,Europe,do_in
Ukrainian,Russia,cause
Ukraine,Kiev,arrive_from
Europe,East,stay_in
Europe,Ukraine,stay_in
Europe,the,stay_in
the,Moscow,report_from
WASHINGTON,NEW,publish
the,America,change_language_of
America,U.S.,be_to_support
United,the,reflect_on
Barack Obama,Manila,state_in
the,Russia,impose_sanction_against
the,Geneva,take_step_to_support
Russia,the,be
the,Ukraine,welcome_in
the,Ukrainian,welcome_in
Russia,Europe,forge_tie_with
Russia,the,forge_tie_with
the,NEW,be_about_to_have
China,Japan,become_enemy_of
China,the,become_enemy_of
China,WASHINGTON,say
China,Washington,say
Shinzo Abe,the,say
Tokyo,the,receive_back_from
China,Japan,believe
Japan,Beijing,interpret_by
Eastern Europe,Russia,amp
Eastern Europe,Russia,amp
Britain,the,leap_on
Germany,the,weaken_support_for
Ukraine,the,be_one_of
the,Europe,help
the,Ukraine,say
the,Europe,be_on
Member States,the,prevent
Europe,the,be
Germany,Ukraine,say
France,Europe,say
France,the,say
National Front,the,lead
Ukraine,Europe,say
Ukraine,the,say
the,Russia,publish_name_of
European Union,the,publish
NEW,the,throw_out
the,Moscow,take_place_in
Russian Federation,the,be_open_to_continue
NEW,Arctic,begin_in
NEW,the,begin_in
Defense Ministry,the,confirm
the,Moscow,occur_at
the,Ukraine,increase_interaction_with
Kiev,East,be
Kiev,Ukraine,be
Kiev,the,be
Denis Pushilin,Donetsk,be
Moscow,the,concern_by
U.S.,the,remain_steady_over
the,U.S.,be_as
United,the,do_about
Beijing,WASHINGTON,react_to
Beijing,Washington,react_to
Benjamin Netanyahu,the,reject
the,Israel,coincide_with
Russia,NEW,end_with
Russia,the,end_with
Central Election Commission,the,print_for
Denis Pushilin,the,say
Crimean Peninsula,Russia,join
Russia,Europe,condemn
the,Kiev,come_amid
Moscow,the,rescind
the,East,launch_operation_in
the,Kiev,grip_by
the,Russia,impose_sanction_against
Sergei Lavrov,Beijing,visit
Beijing,Russia,say
Ukraine,Russia,pay_for
Human Rights,Thailand,say
Thailand,the,downgrade_to
U.S.,the,include
John Kerry,the,place_on
U.S.,the,call_on
Norway,the,be
the,Ukraine,watch_situation_in
the,United,be
Ukraine,the,be
the,East,infiltrate
the,Ukraine,infiltrate
Russia,the,control
West,Russia,enter_conflict_with
Barack Obama,the,hail
Angela Merkel,the,discuss
the,America,propel
United,WASHINGTON,make_remark_at
United,Washington,make_remark_at
Germany,the,worsen_as
Angela Merkel,the,accept
the,NEW,improve_follow
Ukraine,Berlin,tell_reporter_in
Ukraine,East,have
Ukraine,the,have
Kiev,East,worry_about
Kiev,Ukraine,worry_about
Viktor Yanukovych,the,amend
the,Geneva,reach_in
the,Russia,participate_via
the,America,say
the,Moscow,s_in
the,Iraq,destroy
Ukrainian,Russia,cause
the,Cameron,say
Cameron,Europe,stay_in
Cameron,the,stay_in
the,Europe,vote_to_leave
the,Summit,make_clear_at
Europe,Germany,quote_as_say_in
the,NEW,be
Francois Hollande,France,want
Ukraine,Russia,receive
the,Ukraine,contest_by
the,Ukraine,come
the,Ukraine,receive
Kiev,Russia,repay
Moscow,the,end
the,Russia,pay
Ukraine,Russia,calculate_by
Crimea,Russia,vote_to_join
Crimea,Ukraine,vote_to_join
Moscow,Kiev,say
Aleksandr Novak,the,warn_over
Vladimir Putin,the,ask
Kiev,the,be_movement_in
Ukrainian,Russia,say
Vladimir Putin,the,interest_in
the,East,break_out_in
the,Ukraine,break_out_in
Ukraine,Russia,be
the,NEW,say_whether
NEW,the,hold_after
U.S.,Moscow,cooperate_with
Ukraine,the,say
Russia,the,impose_over
Viktor Yanukovich,Kazakhstan,have_to_leave
Viktor Yanukovich,Russia,have_to_leave
Viktor Yanukovich,Ukraine,have_to_leave
Viktor Yanukovich,the,have_to_leave
U.S.,the,send_to
WASHINGTON,United,say
WASHINGTON,the,say
U.S.,the,be
WASHINGTON,the,respect
Angela Merkel,WASHINGTON,be_in
Angela Merkel,Washington,be_in
the,Germany,travel_to
Crimea,the,be
Ukraine,U.S.,increase_by
Yuri Prodan,Ukraine,be_ready_to_pay
the,U.S.,pay
the,Russia,invite
the,Stockholm,be_court_in
Moscow,the,be
the,Ukrainian,aim_to_bring
Vladimir Putin,the,approve
Asia,East,be
Asia,the,be
Malaysia,China,lay_claim_to
Malaysia,the,lay_claim_to
the,Russia,use_against
U.S.,China,hope
U.S.,China,heed
Beijing,Crimea,learn_lesson_from
Beijing,Russia,learn_lesson_from
Beijing,Ukraine,learn_lesson_from
Beijing,Asia,reinforce
Ukraine,the,have_relation_to
Ukrainian,Ukraine,organize
the,Russia,threaten
Russia,the,remain_open_to
Russia,Ukraine,have_money_to_pay
the,Russia,s_nonpayment_for
St .,West,name
Vladimir Putin,Europe,have_trade_with
Petro Poroshenko,Europe,ask_president_of
Petro Poroshenko,the,ask_president_of
Poroshenko Petro Poroshenko,Europe,sign_association_agreement_with
Poroshenko Petro Poroshenko,the,sign_association_agreement_with
Russia,Ukrainian,impose_restriction_on
Ukrainian,the,have_impact_on
Ukraine,NEW,tell
European Union,Ukraine,sign
European Union,the,sign
Ukrainian,Russia,say_ask
the,Russia,be_to_bring
Russia,the,be
Azerbaijan,the,say_at
the,Europe,say
Ukrainian,the,have_nothing_to_do_with
the,Russia,attempt_to_present
Russia,Geneva,comply_with
Russia,the,comply_with
the,Kiev,be_in
William Hague,Venezuela,have
William Hague,the,have
Ukraine,the,get_down_to
Moscow,Ukrainian,hope
Moscow,the,hope
Vitaly Yarema,Kiev,state
Kiev,the,resume
the,Ukrainian,demand_from
Russia,the,draw_attention_of
East,Kiev,cut_off_by
Human Rights,Russia,negotiate_release_of
Human Rights,the,negotiate_release_of
Ukraine,Donetsk,center_in
Ukraine,the,center_in
Ukrainian,the,stand_guard_on
NEW,Sol,get
NEW,Ukrainian,get
Denis Pushilin,Russia,stand_in
Ukrainian,the,call
the,Odessa,die_in
Ukraine,East,be
Europe,NEW,arrive_to_take_part_in
Vyacheslav Ponomarev,Slovyansk,declare
Slovyansk,the,refer_to
United,Poland,conduct_exercise_in
Sergey Lavrov,West,accuse
Sergey Lavrov,the,accuse
Ukraine,Pro-Russia,say
Ukraine,Russia,say
Ukraine,the,say
the,Pro-Russia,lay_down
the,Russia,lay_down
Ukrainian,Slovyansk,take
the,Donetsk,seize_in
Vladimir Putin,the,speak_to
Ukraine,the,say_for
Donetsk,Pro-Russia,7.
Donetsk,Russia,7.
Dmitry Medvedev,Crimea,speak_about
Dmitry Medvedev,Ukrainian,speak_about
Dmitry Medvedev,the,speak_about
the,Ukrainian,topple
Ukrainian,the,transport_from
Alexander Vitko,Sevastopol,leave
Alexander Vitko,Ukrainian,leave
Alexander Vitko,the,leave
NEW,Moscow,join_hand_in
Ukrainian,the,apply_for
Donetsk,Pro-Russia,rally_by
Donetsk,Russia,rally_by
Russia,the,pay_over
Dmitry Rogozin,the,forecast
the,Ukrainian,be
Fumio Kishida,Russia,refuse_to_comment_on
Fumio Kishida,the,refuse_to_comment_on
the,Russia,announce_sanction_against
Foreign Ministry,Tokyo,call
Europe,Ukraine,monitor_election_in
Moscow,the,say
the,West,have_effect_on
Viktor Yanukovich,Ukraine,have_to_leave
Serbia,NEW,protest_against
Serbia,Ukrainian,protest_against
Serbia,the,protest_against
NEW,Ukraine,erupt_in
the,Ukrainian,take_down
Ukrainian,Russia,replace
Ukrainian,the,visit
NEW,the,launch
the,Ukraine,confirm_by
Donetsk,the,say
Denis Pushilin,Donetsk,declare
Denis Pushilin,the,declare
Ukrainian,Kiev,believe
Ukrainian,NEW,believe
Ukrainian,West,believe
Ukrainian,the,believe
Moscow,the,annex
West,Ukrainian,rise_after
West,the,rise_after
Kiev,the,trigger
the,Russia,threaten
the,Crimea,add
the,Russia,be_sanction_against
NEW,the,depend_on
NEW,Russia,accuse
the,Donetsk,declare
Donetsk,the,be_in
the,Donetsk,sit_of
Sergei Lavrov,Russia,say
Angela Merkel,U.S.,visit
Air Force,America,use_in
the,Sol,yield
Air Force,Russia,funnel_money_to
the,Ukraine,rage_in
the,Ukrainian,lead_to
Luhansk Regional Council,Kiev,urge
Luhansk Regional Council,the,urge
the,Russia,make
Ukrainian,the,be
Ukraine,Ukrainian,expect_support_for
Ukraine,the,expect_support_for
Vladimir Putin,Ukrainian,describe
Vladimir Putin,the,describe
Afghans,U.S.,say_with
East,U.S.,say
the,Israel,give_to
the,Russia,harm
Moscow,the,condemn
the,Russia,say_statement_from
the,Russia,tell
the,Moscow,defend
Ukrainian,Russia,say
Communist Party,Kiev,refer_to
Communist Party,the,refer_to
the,Ukraine,reject
Communist Party,the,say
the,Kiev,speak_against
Communist Party,the,do
Ukraine,Kiev,speak_against
Ukrainian,Soviet,accuse
Ukrainian,Ukraine,accuse
Ukrainian,the,accuse
Vladimir Putin,Shanghai,say_in
Ukraine,Crimea,lose
Ukraine,the,lose
Moscow,Russia,be
Moscow,the,be
Shanghai,the,say
China,the,have
China,the,want_to_squeeze
China,the,have_option_as
the,China,want
China,the,say_in
the,Berlin,hold_in
Alexander Novak,Moscow,say
the,Denmark,be_in
the,Moscow,convene_meeting_in
the,Ukrainian,order_to
the,Paris,dream_of
the,Europe,make_up
the,Europe,have
the,Europe,think_in
the,Ukraine,urge
U.S.,Beijing,take_aim_at
United,the,take_position_on
Singapore,the,provoke_reaction_from
China,the,spend_most_of
China,the,initiate_action_in
China,the,claim
Japan,China,have_row_with
Philippines,Beijing,say
Shinzo Abe,Japan,pitch
Japan,Singapore,tell
Japan,the,tell
China,Japan,say
Asia-Pacific,U.S.,say
U.S.,America,come_at
U.S.,the,come_at
Ukraine,the,bring_peace_to
the,Russia,impose_sanction_against
the,East,have_prospects_in
the,Ukraine,have_prospects_in
WASHINGTON,Russia,believe_to_be_link_to
Volga Group,the,manage_asset_on
SMP Bank,the,affect_by
Russia,the,be_among
Moscow,Ukraine,begin_operation_in
the,Russia,be_to_go_after
the,Pro-Russia,be_weaker_than
the,Russia,be_weaker_than
Ukraine,Donetsk,include_region_of
Ukraine,the,have_blood_on
Russia,the,annex
Moscow,Donetsk,respect_will_of
Moscow,the,respect_will_of
U.S.,Poland,deploy_to
Angela Merkel,the,describe
the,Ukraine,be_on
Petro Poroshenko,the,solve
Moscow,the,deny_role_in
Ukraine,East,call
Ukraine,the,call
Donetsk,the,take_position_on
Ukraine,Donetsk,take_place_in
Ukraine,the,take_place_in
Ukraine,Russia,become_part_of
Ukrainian,East,urge
the,Norway,be
Barack Obama,the,nominate_for
Kiev,the,be_against
Russia,the,call_for
Russia,the,give
U.S.,the,go_in
U.S.,United,come_to
U.S.,the,come_to
China,U.S.,publish
China,the,publish
U.S.,China,be
U.S.,the,be
the,Odessa,report_in
the,West,be_at
Russia,West,call_on
Russia,the,call_on
the,Kiev,expect
the,Russia,supply_water_from
the,Ukraine,seize_power_in
Ukrainian,Crimea,shut_down
Ukrainian,the,shut_down
NEW,East,be_in
NEW,Europe,be_in
Russia,Crimea,sour_after
Crimea,Russia,rejoin
Ukraine,the,be_on
National Front,the,work_with
Germany,Europe,become
Germany,the,become
France,the,be
the,France,represent_opportunity_for
the,East,sweep_across
the,Ukrainian,ask
Ukraine,the,analyze
the,Russia,express_gratitude_for
the,East,involve
Sergei Shoigu,the,say_before
the,Russia,say
U.S.,the,back_by
the,Gulf,say
Kuwait,the,be_one_of
the,Moscow,take_place_in
Soviet,the,die_in
Ukraine,the,mark
Germany,the,commemorate
the,Kiev,go_in
the,Russia,be_afraid_of
Afghans,India,ask
the,Afghans,help
Russia,NEW,say_official_in
the,U.S.,threaten_by
India,Afghans,be_to_play_role_in
India,the,be_to_play_role_in
Russia,the,monitor
Yuri Prodan,U.S.,buy_gas_at
the,U.S.,pay
the,Russia,invite
the,Stockholm,be_court_in
the,U.S.,increase_to
Alexander Novak,Ukraine,say
Alexander Novak,the,say
Alexander Novak,Ukraine,be
Alexander Novak,the,be
